LOANAMOUNT,SEX,AGE,HOUSE,CREDITCARD,JOB,DEPENDENT,TELEPHONE,FOREIGNER,RISK
4532,male,45,own,2,skilled,1,yes,yes,No Risk
250,female,20,rent,1,skilled,1,none,yes,No Risk
3523,male,33,own,1,skilled,1,yes,yes,No Risk
3142,male,40,own,2,skilled,1,none,yes,No Risk
4521,female,39,own,1,skilled,1,yes,yes,Risk
2463,male,33,own,2,skilled,1,none,yes,Risk
7136,male,51,own,2,skilled,2,yes,yes,No Risk
250,male,19,rent,1,unemployed,1,none,yes,No Risk
1293,female,29,rent,1,skilled,1,none,yes,No Risk
5588,male,37,own,2,skilled,1,none,yes,Risk
6401,male,44,free,2,skilled,1,yes,yes,No Risk
1317,male,26,own,1,unskilled,1,yes,yes,No Risk
1576,male,44,own,2,skilled,1,none,yes,No Risk
250,female,19,rent,1,skilled,1,none,yes,No Risk
6433,male,52,free,2,skilled,1,yes,yes,Risk
6286,female,38,own,2,skilled,1,none,yes,Risk
2481,male,41,rent,1,skilled,1,none,yes,Risk
4522,male,35,rent,1,skilled,1,none,yes,No Risk
250,male,19,rent,1,skilled,1,none,yes,No Risk
5197,female,48,own,2,skilled,1,yes,yes,No Risk
250,female,21,own,1,skilled,1,yes,yes,No Risk
2349,male,31,own,1,skilled,2,none,yes,No Risk
250,male,31,own,1,skilled,1,yes,yes,Risk
9121,male,41,own,2,skilled,1,none,yes,No Risk
2165,male,34,own,1,skilled,1,yes,yes,No Risk
2995,female,42,rent,1,skilled,1,yes,yes,No Risk
250,male,33,own,1,skilled,1,none,yes,No Risk
5361,male,37,own,1,unskilled,1,none,yes,Risk
993,male,27,own,1,skilled,1,none,yes,No Risk
1401,female,25,own,1,skilled,1,none,yes,No Risk
4311,male,27,own,2,skilled,1,none,yes,No Risk
9542,female,55,own,2,skilled,2,yes,yes,Risk
250,female,19,rent,1,skilled,1,none,yes,No Risk
7180,male,59,free,2,skilled,2,yes,yes,Risk
2750,female,44,free,1,skilled,1,yes,yes,Risk
2601,male,27,own,2,skilled,1,none,yes,No Risk
3108,male,49,own,2,unemployed,1,none,yes,No Risk
5633,female,43,own,2,skilled,1,none,yes,No Risk
1634,female,35,rent,1,skilled,1,none,yes,No Risk
5470,male,47,own,1,skilled,1,none,yes,No Risk
250,female,19,rent,1,skilled,1,none,yes,No Risk
5761,female,31,own,1,skilled,1,none,yes,No Risk
1300,female,42,rent,1,unskilled,1,none,yes,No Risk
554,male,29,own,1,skilled,1,none,yes,No Risk
7862,male,43,free,3,skilled,2,yes,yes,Risk
3341,male,19,rent,1,skilled,1,none,yes,No Risk
435,female,19,own,1,skilled,1,none,yes,No Risk
3355,female,37,own,2,unemployed,1,yes,yes,No Risk
6334,female,51,own,2,skilled,1,yes,yes,Risk
250,female,19,rent,1,skilled,1,none,yes,No Risk
8067,female,51,free,2,skilled,1,yes,yes,Risk
3377,male,38,own,1,unskilled,1,none,yes,No Risk
6367,male,58,free,2,skilled,1,yes,yes,Risk
250,female,19,rent,1,skilled,1,none,yes,No Risk
250,female,39,own,1,skilled,1,yes,yes,No Risk
2376,male,41,rent,2,unskilled,1,none,yes,Risk
789,male,35,own,2,skilled,1,yes,yes,No Risk
1921,male,39,free,1,skilled,1,yes,yes,No Risk
6710,male,41,own,2,unskilled,2,yes,yes,Risk
7611,male,52,free,2,skilled,1,yes,yes,Risk
6320,male,47,rent,3,unskilled,2,yes,yes,Risk
5304,male,40,own,2,unskilled,1,none,yes,Risk
3237,male,39,rent,2,unskilled,1,none,yes,No Risk
3577,male,45,free,1,unskilled,1,yes,yes,No Risk
250,female,19,rent,1,unskilled,1,none,yes,No Risk
1475,male,29,rent,1,unskilled,1,none,yes,No Risk
5664,female,38,own,1,skilled,1,none,yes,No Risk
3250,male,30,rent,2,unemployed,1,yes,yes,No Risk
3103,female,37,free,2,skilled,2,yes,yes,Risk
5900,male,42,own,2,unemployed,1,yes,yes,No Risk
4010,male,34,rent,1,unskilled,1,yes,yes,No Risk
4425,female,59,own,3,skilled,2,yes,yes,Risk
8102,male,47,own,2,unskilled,1,yes,yes,No Risk
5521,male,38,own,2,skilled,1,none,yes,No Risk
3181,male,33,own,1,skilled,2,none,yes,Risk
250,male,22,rent,1,unemployed,1,none,yes,No Risk
9225,male,50,own,2,skilled,1,yes,yes,Risk
3837,male,31,own,1,skilled,1,none,yes,No Risk
3772,male,30,own,1,skilled,2,yes,yes,No Risk
250,female,19,rent,1,unskilled,1,none,yes,No Risk
7110,male,64,free,2,skilled,2,yes,yes,Risk
250,female,21,own,2,skilled,1,none,yes,No Risk
4158,female,33,rent,1,skilled,1,none,yes,No Risk
5460,female,46,own,3,skilled,2,yes,yes,Risk
1682,male,36,own,1,skilled,1,none,yes,No Risk
5468,male,39,rent,1,skilled,1,none,yes,No Risk
2670,female,35,own,1,skilled,1,none,yes,No Risk
2249,male,33,own,1,skilled,1,yes,yes,Risk
1191,female,36,own,1,skilled,1,none,yes,Risk
3972,female,39,own,2,skilled,2,yes,yes,Risk
7523,male,36,own,2,unskilled,2,yes,yes,Risk
5395,female,46,own,1,unskilled,1,yes,no,No Risk
4109,male,31,own,1,skilled,1,none,yes,No Risk
2225,female,31,rent,1,unemployed,1,yes,yes,No Risk
250,female,33,rent,1,unemployed,1,none,yes,No Risk
4725,male,48,free,2,skilled,1,yes,yes,No Risk
7569,female,54,rent,2,unskilled,2,none,yes,Risk
2503,male,22,own,1,skilled,1,yes,yes,No Risk
4713,male,32,own,2,skilled,1,none,yes,Risk
261,female,20,rent,2,skilled,1,none,yes,No Risk
1914,male,34,own,1,skilled,1,none,no,No Risk
1262,female,22,rent,1,unemployed,1,yes,yes,No Risk
6088,female,32,own,1,skilled,1,none,yes,No Risk
5943,female,36,own,2,skilled,1,yes,yes,No Risk
2984,male,30,own,1,skilled,1,none,yes,No Risk
250,male,31,own,1,skilled,1,none,yes,No Risk
5884,male,38,own,2,unskilled,1,yes,yes,No Risk
250,male,19,rent,1,skilled,1,none,yes,No Risk
250,male,29,own,1,unskilled,1,none,yes,No Risk
5149,male,32,rent,1,unskilled,1,none,yes,No Risk
1056,male,39,own,2,skilled,1,none,yes,No Risk
250,female,19,own,1,skilled,1,none,yes,No Risk
2398,female,27,own,1,skilled,1,none,yes,No Risk
250,female,38,rent,1,skilled,1,none,yes,No Risk
7339,male,51,free,2,skilled,2,yes,yes,Risk
3346,male,26,own,1,skilled,1,yes,yes,Risk
8206,female,47,free,2,skilled,1,yes,yes,Risk
7469,male,54,free,2,skilled,2,yes,yes,Risk
490,female,19,own,1,skilled,1,none,yes,No Risk
250,female,35,own,1,skilled,1,none,yes,No Risk
2851,male,38,own,2,skilled,1,yes,yes,No Risk
2104,male,31,own,2,skilled,1,none,yes,No Risk
250,male,19,rent,1,skilled,1,none,yes,No Risk
3094,male,29,own,1,skilled,1,none,yes,No Risk
7061,male,48,own,2,unskilled,2,yes,yes,Risk
7536,female,52,own,2,skilled,1,none,yes,Risk
3152,male,19,own,1,skilled,1,none,yes,No Risk
3415,male,37,own,1,unemployed,1,yes,yes,No Risk
250,female,19,own,1,unemployed,1,none,yes,No Risk
3459,male,29,own,2,skilled,1,none,yes,No Risk
4496,male,32,own,1,skilled,1,yes,yes,No Risk
5553,male,57,free,2,skilled,2,yes,yes,Risk
250,female,22,own,1,unskilled,1,none,yes,No Risk
4850,female,31,own,1,skilled,1,none,no,No Risk
3601,male,33,free,1,skilled,1,yes,yes,No Risk
4550,male,51,free,3,skilled,2,yes,yes,Risk
5386,male,31,own,1,skilled,1,none,yes,Risk
5365,male,41,own,2,skilled,1,none,yes,Risk
2701,male,31,own,2,skilled,1,yes,yes,No Risk
6143,female,57,free,3,skilled,2,yes,yes,Risk
4333,male,23,own,2,skilled,1,none,yes,No Risk
4891,male,37,rent,2,unskilled,1,none,yes,No Risk
250,male,23,rent,1,unskilled,1,none,yes,No Risk
5860,male,30,own,1,skilled,1,none,yes,Risk
250,male,36,rent,1,unskilled,1,yes,yes,Risk
4175,male,53,own,2,skilled,1,yes,yes,No Risk
2043,male,26,own,2,skilled,2,yes,yes,Risk
2830,female,44,own,2,skilled,1,yes,yes,No Risk
3662,male,39,own,1,skilled,1,none,yes,No Risk
2165,male,32,rent,2,unskilled,1,none,yes,No Risk
6621,male,44,own,2,unskilled,1,yes,yes,No Risk
7276,female,52,own,2,skilled,1,yes,yes,Risk
2066,male,28,own,1,skilled,1,yes,yes,No Risk
5493,male,49,free,2,skilled,2,yes,yes,Risk
1563,male,19,rent,2,unemployed,2,yes,yes,No Risk
7525,female,51,own,2,skilled,1,none,yes,Risk
437,female,27,rent,1,skilled,1,none,yes,No Risk
3891,female,32,own,1,skilled,1,none,yes,No Risk
4307,male,19,own,2,skilled,2,yes,yes,No Risk
4603,male,37,own,2,skilled,1,yes,yes,Risk
250,male,33,own,1,unskilled,1,none,yes,No Risk
4541,male,42,own,2,skilled,2,yes,yes,Risk
930,female,19,rent,1,skilled,1,none,yes,No Risk
2212,male,30,own,2,skilled,1,yes,yes,No Risk
7109,male,42,free,2,skilled,1,yes,yes,Risk
3333,male,20,rent,1,skilled,1,none,yes,No Risk
2609,male,36,own,1,skilled,1,yes,yes,No Risk
2402,male,25,rent,1,skilled,1,none,yes,No Risk
3888,female,28,rent,1,unskilled,1,none,yes,No Risk
5563,male,34,own,2,skilled,1,yes,yes,Risk
250,female,31,own,1,unskilled,1,none,yes,No Risk
6712,female,43,own,3,skilled,2,yes,yes,Risk
250,male,21,rent,1,unemployed,1,yes,yes,No Risk
7028,female,41,own,3,skilled,1,yes,yes,Risk
1993,male,40,own,2,skilled,1,none,yes,Risk
250,female,19,rent,1,skilled,1,none,yes,No Risk
287,female,28,own,1,unskilled,1,none,yes,No Risk
1187,male,42,own,1,skilled,2,none,yes,No Risk
3976,female,41,own,2,skilled,1,yes,yes,No Risk
2390,male,38,own,2,skilled,2,yes,yes,No Risk
9204,female,38,own,1,skilled,1,yes,yes,Risk
2772,female,34,own,1,skilled,1,none,yes,Risk
4424,male,47,free,2,skilled,2,yes,yes,Risk
3196,male,32,own,1,skilled,1,yes,yes,No Risk
7215,male,51,free,2,skilled,1,yes,yes,Risk
6370,male,55,own,2,skilled,2,yes,yes,Risk
3621,male,31,own,1,skilled,1,none,yes,Risk
250,female,34,rent,1,skilled,1,none,yes,No Risk
7695,male,52,own,2,unskilled,2,yes,yes,No Risk
1998,female,41,rent,1,unskilled,1,none,yes,No Risk
250,male,19,own,1,skilled,1,none,yes,No Risk
5235,female,54,own,1,skilled,1,none,yes,No Risk
2241,male,24,own,2,skilled,1,yes,no,No Risk
3789,male,47,free,2,skilled,1,yes,yes,No Risk
4846,female,34,own,1,skilled,2,yes,yes,No Risk
7710,male,54,own,2,unemployed,2,yes,yes,Risk
250,female,22,own,1,skilled,1,none,no,No Risk
2773,female,41,own,1,skilled,1,none,yes,No Risk
2290,male,52,own,1,skilled,1,yes,yes,Risk
2160,female,33,own,1,skilled,2,yes,yes,Risk
250,male,50,rent,1,skilled,1,yes,yes,Risk
4308,female,25,own,1,skilled,1,yes,yes,No Risk
1328,male,33,own,1,skilled,1,none,yes,No Risk
4642,female,32,own,1,skilled,1,none,yes,No Risk
4594,male,50,free,2,skilled,1,yes,yes,No Risk
4689,male,45,own,2,skilled,1,yes,yes,Risk
250,female,32,own,1,skilled,1,none,yes,No Risk
10797,male,48,free,2,skilled,2,yes,no,Risk
3282,male,49,free,2,skilled,1,yes,yes,Risk
6859,female,47,free,2,skilled,1,none,yes,Risk
3633,male,28,rent,1,skilled,1,none,yes,No Risk
250,female,27,own,1,skilled,1,none,yes,No Risk
2616,male,39,own,2,skilled,1,yes,yes,No Risk
567,female,40,own,1,skilled,1,none,yes,No Risk
2604,male,32,own,1,skilled,1,none,yes,Risk
5912,male,46,free,2,skilled,1,yes,yes,Risk
3324,male,52,free,1,skilled,1,yes,yes,No Risk
1977,male,38,own,2,skilled,1,yes,yes,No Risk
419,female,42,rent,1,unskilled,1,yes,yes,No Risk
5510,male,37,own,2,unskilled,1,yes,yes,Risk
7104,female,37,own,2,skilled,1,yes,no,Risk
6954,male,41,free,2,skilled,1,yes,yes,Risk
4666,male,36,own,2,skilled,1,none,yes,Risk
3370,male,28,own,2,skilled,1,none,yes,Risk
365,female,19,rent,1,skilled,1,none,yes,No Risk
5977,female,37,own,1,skilled,1,yes,yes,Risk
2247,female,32,rent,1,skilled,1,none,yes,No Risk
3588,male,43,own,1,skilled,1,yes,yes,No Risk
250,female,39,own,1,skilled,1,none,yes,No Risk
343,female,30,rent,1,unemployed,2,none,yes,No Risk
3146,female,34,own,1,skilled,1,none,yes,No Risk
4595,male,37,own,1,unemployed,1,none,yes,No Risk
2128,male,40,own,2,unemployed,1,none,yes,Risk
3713,male,48,free,2,skilled,2,yes,yes,No Risk
317,female,20,own,1,unskilled,1,none,yes,No Risk
4020,male,32,own,1,skilled,1,yes,yes,No Risk
4387,female,31,own,2,skilled,2,none,yes,Risk
1432,male,26,rent,1,skilled,1,none,yes,No Risk
250,female,19,own,1,skilled,1,none,yes,No Risk
1418,female,19,rent,1,skilled,1,none,yes,No Risk
250,female,19,rent,1,skilled,1,none,yes,No Risk
4142,female,46,own,2,skilled,1,none,yes,No Risk
1816,male,32,own,1,skilled,1,none,yes,No Risk
5682,male,52,rent,2,unskilled,2,none,yes,No Risk
4434,female,43,free,1,unskilled,1,yes,yes,Risk
6264,female,44,own,1,skilled,1,yes,yes,Risk
1631,male,51,own,1,skilled,1,none,yes,No Risk
5879,male,43,own,1,skilled,1,yes,yes,No Risk
2498,male,32,own,1,skilled,1,none,yes,No Risk
4959,male,41,own,1,unemployed,1,none,no,No Risk
2688,male,38,rent,1,skilled,1,none,yes,No Risk
1802,female,26,own,1,skilled,1,none,no,No Risk
1802,male,29,own,1,skilled,1,yes,yes,No Risk
3959,female,26,own,1,skilled,1,yes,yes,No Risk
6203,male,43,own,2,unskilled,2,yes,yes,Risk
2275,male,44,rent,1,skilled,2,yes,yes,No Risk
2862,female,19,own,1,skilled,1,none,yes,No Risk
5594,male,41,own,2,unskilled,1,none,yes,No Risk
2677,male,26,own,1,skilled,2,none,yes,Risk
3757,female,30,own,1,skilled,1,none,yes,Risk
3368,male,19,rent,1,skilled,1,none,yes,No Risk
5317,female,48,own,2,unskilled,2,yes,yes,Risk
5640,female,35,free,1,skilled,2,yes,yes,Risk
5209,male,58,free,2,skilled,2,yes,yes,Risk
1908,female,31,own,1,skilled,1,none,yes,Risk
250,female,21,own,1,skilled,1,none,yes,No Risk
3140,male,44,own,1,skilled,1,none,yes,Risk
250,female,21,rent,1,skilled,1,none,yes,No Risk
8525,female,38,own,1,skilled,1,yes,yes,No Risk
250,female,32,rent,1,skilled,1,none,yes,No Risk
6550,male,59,free,3,skilled,2,yes,yes,Risk
250,female,19,own,1,skilled,1,none,yes,No Risk
4292,female,33,own,2,unemployed,1,none,yes,No Risk
250,male,28,own,1,unskilled,1,none,yes,No Risk
7769,male,45,rent,1,unskilled,1,none,yes,No Risk
5560,female,57,own,2,skilled,1,yes,yes,Risk
4774,female,53,free,2,skilled,1,yes,yes,Risk
250,female,19,rent,1,skilled,1,none,yes,No Risk
2574,female,38,own,2,unskilled,1,none,yes,Risk
4519,male,34,own,1,skilled,1,yes,yes,No Risk
1431,female,19,free,2,skilled,1,yes,yes,Risk
4474,male,44,own,1,skilled,1,none,yes,No Risk
250,male,23,rent,1,skilled,1,none,yes,No Risk
4766,female,50,own,2,unemployed,1,yes,yes,Risk
968,male,40,rent,1,unskilled,2,none,yes,No Risk
250,male,19,rent,1,unskilled,1,none,yes,No Risk
1208,male,24,rent,2,unemployed,1,none,yes,Risk
1726,female,26,own,1,skilled,1,none,yes,No Risk
290,female,36,own,2,skilled,1,none,yes,Risk
5246,male,39,free,2,unskilled,1,none,yes,No Risk
1940,male,37,own,2,skilled,2,yes,yes,No Risk
3227,male,27,rent,1,skilled,1,none,yes,No Risk
2071,male,38,own,1,skilled,1,yes,no,Risk
6940,male,40,own,1,unskilled,1,none,yes,No Risk
4236,male,37,own,2,unemployed,1,yes,yes,No Risk
4296,male,41,own,2,skilled,1,none,yes,No Risk
1531,female,20,own,1,skilled,1,none,yes,No Risk
6489,male,37,own,1,skilled,1,yes,yes,No Risk
5996,female,40,own,2,skilled,1,yes,yes,Risk
2769,male,28,own,1,skilled,1,none,yes,No Risk
2551,female,37,own,2,unemployed,1,yes,yes,No Risk
4572,male,27,own,2,skilled,1,none,yes,No Risk
3803,female,49,own,2,skilled,1,none,yes,Risk
7236,male,43,own,2,unskilled,2,none,yes,No Risk
4651,male,43,free,2,skilled,1,yes,yes,No Risk
250,male,49,own,1,unskilled,1,yes,yes,Risk
3484,male,30,own,1,unskilled,1,yes,yes,No Risk
250,male,19,own,1,skilled,1,none,yes,No Risk
250,male,28,rent,1,skilled,1,none,yes,No Risk
4905,male,19,rent,1,skilled,1,none,yes,No Risk
1115,male,29,own,1,skilled,1,yes,yes,No Risk
2344,male,40,own,2,skilled,1,none,yes,No Risk
5661,female,49,own,2,skilled,1,yes,yes,Risk
250,male,19,rent,1,skilled,1,none,yes,No Risk
2557,male,35,rent,1,skilled,1,none,yes,Risk
388,female,23,rent,1,unskilled,1,none,yes,No Risk
8370,male,57,own,2,unemployed,2,yes,yes,No Risk
4138,female,38,own,2,skilled,1,none,no,No Risk
2853,male,29,rent,2,skilled,1,none,yes,No Risk
4613,male,56,free,2,skilled,2,yes,yes,Risk
448,male,27,rent,2,unskilled,1,none,yes,No Risk
250,male,24,rent,1,skilled,1,none,yes,No Risk
1533,male,24,rent,1,unemployed,1,yes,yes,No Risk
3066,female,44,free,2,skilled,1,yes,yes,Risk
3752,male,39,own,2,skilled,1,yes,yes,Risk
1993,male,31,own,1,skilled,1,yes,yes,No Risk
250,male,23,rent,1,skilled,1,none,yes,No Risk
3770,female,43,own,1,unemployed,1,yes,yes,No Risk
3643,male,34,own,2,skilled,1,none,yes,Risk
7437,male,46,free,2,skilled,1,yes,yes,Risk
250,male,19,rent,1,skilled,1,none,yes,No Risk
8329,male,55,free,3,skilled,2,yes,yes,Risk
250,male,19,rent,1,skilled,1,none,yes,No Risk
2334,male,24,own,2,skilled,1,yes,yes,No Risk
4177,male,19,rent,1,skilled,1,none,yes,Risk
250,female,26,rent,1,unemployed,1,none,yes,No Risk
1150,male,33,own,1,skilled,2,none,yes,No Risk
574,female,21,rent,1,unemployed,1,none,yes,No Risk
8244,male,59,free,3,skilled,2,yes,yes,Risk
7831,female,39,own,2,skilled,2,yes,no,Risk
1722,male,34,own,1,skilled,1,none,yes,No Risk
8340,male,66,free,2,skilled,2,yes,yes,Risk
6806,male,48,free,2,skilled,1,yes,yes,Risk
250,male,22,rent,1,skilled,1,none,yes,No Risk
5605,female,43,rent,2,unemployed,1,none,yes,Risk
540,female,19,rent,1,unskilled,1,none,yes,No Risk
4016,male,33,own,1,skilled,2,yes,yes,No Risk
1205,male,25,rent,1,skilled,2,none,yes,Risk
3235,female,36,rent,1,skilled,1,none,yes,No Risk
3971,male,37,own,1,unemployed,1,none,yes,No Risk
4994,male,39,free,2,skilled,1,yes,yes,No Risk
1249,female,35,own,1,skilled,1,yes,yes,No Risk
250,female,33,own,1,skilled,1,none,yes,No Risk
6168,female,37,own,1,skilled,1,none,yes,No Risk
1903,male,53,own,1,skilled,1,yes,yes,No Risk
3724,female,29,own,1,skilled,1,none,yes,No Risk
3127,male,38,own,1,skilled,1,yes,yes,Risk
2166,female,49,own,2,skilled,1,none,yes,No Risk
8813,male,47,free,3,skilled,1,yes,yes,Risk
250,male,22,rent,1,skilled,1,none,yes,No Risk
5025,male,40,own,2,skilled,1,yes,yes,No Risk
2315,male,41,own,2,skilled,1,yes,yes,No Risk
3411,male,43,own,2,unemployed,1,yes,yes,No Risk
2814,male,31,rent,2,unskilled,1,none,yes,No Risk
3097,female,41,own,1,skilled,1,yes,yes,No Risk
5581,male,45,own,2,skilled,1,yes,yes,Risk
3676,female,38,own,1,skilled,1,none,yes,Risk
4790,male,41,own,1,skilled,1,none,yes,No Risk
250,female,29,own,2,skilled,1,none,yes,No Risk
2660,female,34,own,1,skilled,1,none,yes,Risk
250,male,26,own,2,unskilled,2,yes,yes,No Risk
2219,female,29,own,2,skilled,1,none,yes,No Risk
7497,male,47,free,2,skilled,1,none,no,Risk
5067,female,41,own,1,skilled,1,none,yes,No Risk
5515,male,44,free,2,skilled,1,yes,yes,No Risk
250,male,26,own,1,skilled,1,none,yes,No Risk
1908,female,38,own,2,skilled,1,none,yes,Risk
2232,male,31,own,1,skilled,1,none,yes,No Risk
1566,male,28,rent,1,skilled,1,none,yes,No Risk
5557,male,45,free,2,skilled,1,yes,yes,Risk
1883,male,33,free,2,skilled,1,yes,yes,No Risk
5550,male,39,free,2,unemployed,2,yes,yes,Risk
3231,female,33,own,1,skilled,1,none,yes,No Risk
250,female,23,rent,2,unskilled,1,none,yes,No Risk
6489,male,57,own,2,unemployed,2,yes,yes,Risk
250,female,21,rent,1,skilled,1,none,yes,No Risk
5881,female,58,own,2,skilled,2,yes,yes,Risk
250,male,33,rent,1,skilled,1,yes,yes,Risk
3935,female,34,rent,1,skilled,1,none,yes,No Risk
250,female,19,rent,1,skilled,1,none,yes,No Risk
250,male,24,own,1,skilled,1,none,yes,No Risk
4938,male,49,free,2,skilled,1,yes,yes,No Risk
3542,female,41,own,2,unemployed,1,yes,yes,No Risk
6261,male,51,free,2,skilled,1,yes,yes,No Risk
609,male,36,rent,1,skilled,1,none,yes,No Risk
2817,female,33,own,1,skilled,1,none,yes,No Risk
2077,female,28,rent,1,skilled,1,none,yes,No Risk
2697,male,51,own,1,skilled,1,yes,yes,Risk
5909,male,28,own,2,unskilled,1,none,yes,No Risk
10913,male,45,free,2,skilled,1,yes,yes,Risk
250,male,20,rent,1,skilled,1,none,yes,No Risk
3627,male,37,own,2,skilled,1,yes,yes,No Risk
250,male,19,rent,1,skilled,1,none,yes,No Risk
2491,female,23,own,2,skilled,1,none,yes,No Risk
250,male,24,own,1,skilled,1,none,yes,No Risk
7279,male,44,own,2,unskilled,1,yes,yes,No Risk
3018,male,30,own,2,unskilled,1,none,yes,No Risk
250,male,39,own,2,skilled,1,none,yes,Risk
1519,female,24,own,1,skilled,1,none,yes,No Risk
2306,male,34,own,2,unemployed,1,yes,yes,No Risk
2524,male,24,own,2,skilled,1,none,yes,No Risk
4245,male,25,own,1,unskilled,1,none,yes,No Risk
5829,male,55,free,2,skilled,2,yes,yes,Risk
2507,male,28,own,1,skilled,1,none,yes,No Risk
5157,female,50,free,2,skilled,1,yes,yes,Risk
3922,female,43,own,1,skilled,1,none,yes,Risk
705,male,45,rent,1,skilled,1,none,yes,No Risk
5140,male,34,free,1,skilled,1,none,yes,Risk
5566,male,49,own,2,skilled,1,yes,yes,Risk
250,female,24,rent,1,unemployed,1,none,yes,No Risk
7412,female,33,own,2,skilled,1,none,yes,Risk
4710,male,28,own,1,skilled,1,yes,yes,Risk
1332,male,21,own,1,skilled,1,none,yes,No Risk
250,male,22,rent,1,skilled,1,none,yes,No Risk
5826,male,34,own,1,skilled,1,yes,yes,No Risk
250,female,25,rent,1,unskilled,1,yes,yes,No Risk
9849,male,49,free,2,unskilled,2,yes,yes,No Risk
3838,female,20,own,1,skilled,1,none,yes,No Risk
4881,female,48,own,1,skilled,1,none,yes,No Risk
3614,female,35,own,1,skilled,2,yes,yes,No Risk
6144,male,40,own,1,unskilled,1,none,yes,No Risk
2424,male,30,own,2,skilled,1,none,yes,No Risk
4292,female,34,rent,2,skilled,1,none,yes,Risk
250,male,31,own,1,skilled,1,none,yes,No Risk
5644,female,41,own,2,skilled,1,yes,yes,Risk
250,male,29,own,1,skilled,1,yes,yes,No Risk
7688,male,62,free,2,skilled,1,yes,no,Risk
250,male,31,own,1,skilled,1,none,yes,No Risk
5990,female,29,own,1,skilled,1,none,yes,No Risk
3777,female,44,own,1,skilled,1,none,yes,No Risk
7115,male,42,own,2,skilled,1,yes,yes,No Risk
250,female,19,own,1,skilled,1,none,yes,No Risk
2450,male,29,own,1,skilled,1,none,yes,No Risk
4427,male,49,free,2,skilled,2,yes,yes,Risk
4449,male,43,own,2,unskilled,2,yes,yes,Risk
250,female,19,rent,1,skilled,1,none,yes,No Risk
